pincode,status,is_prime,state
110003,Sourcing Allowed - Prime,true,New Delhi
110004,Sourcing Allowed - Prime,true,New Delhi
110005,Sourcing Allowed - Prime,true,New Delhi
110006,Sourcing Allowed - Prime,true,New Delhi
110009,Sourcing Allowed - Prime,true,New Delhi
110010,Sourcing Allowed,false,New Delhi
110011,Sourcing Allowed - Prime,true,New Delhi
110012,Sourcing Allowed - Prime,true,New Delhi
110013,Sourcing Allowed - Prime,true,New Delhi
110014,Sourcing Allowed - Prime,true,New Delhi
110015,Sourcing Allowed - Prime,true,New Delhi
110016,Sourcing Allowed - Prime,true,New Delhi
110017,Sourcing Allowed - Prime,true,New Delhi
110018,Sourcing Allowed - Prime,true,New Delhi
110019,Sourcing Allowed - Prime,true,New Delhi
110020,Sourcing Allowed - Prime,true,New Delhi
110021,Sourcing Allowed - Prime,true,New Delhi
110022,Sourcing Allowed - Prime,true,New Delhi
110023,Sourcing Allowed - Prime,true,New Delhi
110024,Sourcing Allowed - Prime,true,New Delhi
110025,Sourcing Allowed - Prime,true,New Delhi
110026,Sourcing Allowed - Prime,true,New Delhi
110027,Sourcing Allowed - Prime,true,New Delhi
110028,Sourcing Allowed - Prime,true,New Delhi
110029,Sourcing Allowed - Prime,true,New Delhi
110030,Sourcing Allowed - Prime,true,New Delhi
110031,Sourcing Allowed - Prime,true,New Delhi
110032,Sourcing Allowed - Prime,true,New Delhi
110033,Sourcing Allowed - Prime,true,New Delhi
110034,Sourcing Allowed - Prime,true,New Delhi
110035,Sourcing Allowed - Prime,true,New Delhi
110036,Sourcing Allowed - Prime,true,New Delhi
110037,Sourcing Allowed - Prime,true,New Delhi
110038,Sourcing Allowed - Prime,true,New Delhi
110039,Sourcing Allowed - Prime,true,New Delhi
110040,Sourcing Allowed - Prime,true,New Delhi
110041,Sourcing Allowed - Prime,true,New Delhi
110042,Sourcing Allowed - Prime,true,New Delhi
110043,Sourcing Allowed - Prime,true,New Delhi
110044,Sourcing Allowed - Prime,true,New Delhi
110045,Sourcing Allowed - Prime,true,New Delhi
110046,Sourcing Allowed - Prime,true,New Delhi
110047,Sourcing Allowed - Prime,true,New Delhi
110048,Sourcing Allowed - Prime,true,New Delhi
110049,Sourcing Allowed - Prime,true,New Delhi
110050,Sourcing Allowed - Prime,true,New Delhi
110051,Sourcing Allowed - Prime,true,New Delhi
110052,Sourcing Allowed - Prime,true,New Delhi
110053,Sourcing Allowed - Prime,true,New Delhi
110054,Sourcing Allowed - Prime,true,New Delhi
110055,Sourcing Allowed - Prime,true,New Delhi
110056,Sourcing Allowed - Prime,true,New Delhi
110057,Sourcing Allowed - Prime,true,New Delhi
110058,Sourcing Allowed - Prime,true,New Delhi
110059,Sourcing Allowed - Prime,true,New Delhi
110060,Sourcing Allowed - Prime,true,New Delhi
110061,Sourcing Allowed - Prime,true,New Delhi
110062,Sourcing Allowed - Prime,true,New Delhi
110063,Sourcing Allowed - Prime,true,New Delhi
110064,Sourcing Allowed - Prime,true,New Delhi
110065,Sourcing Allowed - Prime,true,New Delhi
110066,Sourcing Allowed - Prime,true,New Delhi
110067,Sourcing Allowed - Prime,true,New Delhi
110068,Sourcing Allowed - Prime,true,New Delhi
110069,Sourcing Allowed - Prime,true,New Delhi
110070,Sourcing Allowed - Prime,true,New Delhi
110071,Sourcing Allowed - Prime,true,New Delhi
110072,Sourcing Allowed - Prime,true,New Delhi
110073,Sourcing Allowed - Prime,true,New Delhi
110074,Sourcing Allowed - Prime,true,New Delhi
110075,Sourcing Allowed - Prime,true,New Delhi
110076,Sourcing Allowed - Prime,true,New Delhi
110077,Sourcing Allowed - Prime,true,New Delhi
110078,Sourcing Allowed - Prime,true,New Delhi
110080,Sourcing Allowed - Prime,true,New Delhi
110081,Sourcing Allowed - Prime,true,New Delhi
110082,Sourcing Allowed - Prime,true,New Delhi
110083,Sourcing Allowed - Prime,true,New Delhi
110084,Sourcing Allowed,false,New Delhi
110086,Sourcing Allowed - Prime,true,New Delhi
110087,Sourcing Allowed - Prime,true,New Delhi
110088,Sourcing Allowed - Prime,true,New Delhi
110089,Sourcing Allowed - Prime,true,New Delhi
110090,Sourcing Allowed - Prime,true,New Delhi
110091,Sourcing Allowed - Prime,true,New Delhi
110092,Sourcing Allowed - Prime,true,New Delhi
110093,Sourcing Allowed - Prime,true,New Delhi
110094,Sourcing Allowed - Prime,true,New Delhi
110095,Sourcing Allowed - Prime,true,New Delhi
110096,Sourcing Allowed - Prime,true,New Delhi
110097,Sourcing Allowed - Prime,true,New Delhi
110098,Sourcing Allowed - Prime,true,New Delhi
110099,Sourcing Allowed - Prime,true,New Delhi
110100,Sourcing Allowed - Prime,true,New Delhi
110110,Sourcing Allowed - Prime,true,New Delhi
121001,Sourcing Allowed - Prime,true,Haryana
121002,Sourcing Allowed - Prime,true,Haryana
121003,Sourcing Allowed - Prime,true,Haryana
121004,Sourcing Allowed - Prime,true,Haryana
121005,Sourcing Allowed - Prime,true,Haryana
121006,Sourcing Allowed - Prime,true,Haryana
121007,Sourcing Allowed - Prime,true,Haryana
121008,Sourcing Allowed - Prime,true,Haryana
121009,Sourcing Allowed - Prime,true,Haryana
121010,Sourcing Allowed - Prime,true,Haryana
121011,Sourcing Allowed - Prime,true,Haryana
121012,Sourcing Allowed - Prime,true,Haryana
121013,Sourcing Allowed - Prime,true,Haryana
121014,Sourcing Allowed - Prime,true,Haryana
121015,Sourcing Allowed - Prime,true,Haryana
121101,Sourcing Allowed - Prime,true,Haryana
121102,Sourcing Allowed - Prime,true,Haryana
121103,Sourcing Allowed - Prime,true,Haryana
121104,Sourcing Allowed - Prime,true,Haryana
121105,Sourcing Allowed - Prime,true,Haryana
121106,Sourcing Allowed - Prime,true,Haryana
121107,Sourcing Allowed - Prime,true,Haryana
121705,Sourcing Allowed,false,Uttar Pradesh
122001,Sourcing Allowed - Prime,true,Haryana
122002,Sourcing Allowed - Prime,true,Haryana
122003,Sourcing Allowed - Prime,true,Haryana
122004,Sourcing Allowed - Prime,true,Haryana
122005,Sourcing Allowed - Prime,true,Haryana
122006,Sourcing Allowed - Prime,true,Haryana
122007,Sourcing Allowed - Prime,true,Haryana
122008,Sourcing Allowed - Prime,true,Haryana
122009,Sourcing Allowed - Prime,true,Haryana
122010,Sourcing Allowed - Prime,true,Haryana
122011,Sourcing Allowed - Prime,true,Haryana
122012,Sourcing Allowed - Prime,true,Haryana
122015,Sourcing Allowed - Prime,true,Haryana
122016,Sourcing Allowed - Prime,true,Haryana
122017,Sourcing Allowed - Prime,true,Haryana
122018,Sourcing Allowed - Prime,true,Haryana
122022,Sourcing Allowed - Prime,true,Haryana
122050,Sourcing Allowed - Prime,true,Haryana
122051,Sourcing Allowed - Prime,true,Haryana
122052,Sourcing Allowed - Prime,true,Haryana
122098,Sourcing Allowed - Prime,true,Haryana
122100,Sourcing Allowed,false,Haryana
122101,Sourcing Allowed - Prime,true,Haryana
122102,Sourcing Allowed - Prime,true,Haryana
122105,Sourcing Allowed,false,Haryana
122106,Sourcing Allowed - Prime,true,Haryana
122109,Sourcing Allowed - Prime,true,Haryana
122111,Sourcing Allowed - Prime,true,Haryana
122211,Sourcing Allowed - Prime,true,Haryana
122413,Sourcing Allowed - Prime,true,Haryana
122414,Sourcing Allowed - Prime,true,Haryana
122502,Sourcing Allowed - Prime,true,Haryana
122503,Sourcing Allowed - Prime,true,Haryana
122504,Sourcing Allowed - Prime,true,Haryana
122505,Sourcing Allowed - Prime,true,Haryana
122506,Sourcing Allowed - Prime,true,Haryana
123001,Sourcing Allowed,false,Haryana
123003,Sourcing Allowed - Prime,true,Haryana
123021,Sourcing Allowed,false,Haryana
123023,Sourcing Allowed,false,Haryana
123024,Sourcing Allowed,false,Haryana
123027,Sourcing Allowed,false,Haryana
123028,Sourcing Allowed,false,Haryana
123029,Sourcing Allowed,false,Haryana
123031,Sourcing Allowed,false,Haryana
123034,Sourcing Allowed,false,Haryana
123035,Sourcing Allowed,false,Haryana
123101,Sourcing Allowed,false,Haryana
123102,Sourcing Allowed,false,Haryana
123103,Sourcing Allowed,false,Haryana
123106,Sourcing Allowed,false,Haryana
123110,Sourcing Allowed,false,Haryana
123301,Sourcing Allowed,false,Haryana
123302,Sourcing Allowed,false,Haryana
123303,Sourcing Allowed,false,Haryana
123305,Sourcing Allowed,false,Haryana
123401,Sourcing Allowed,false,Haryana
123411,Sourcing Allowed,false,Haryana
123412,Sourcing Allowed,false,Haryana
123413,Sourcing Allowed - Prime,true,Haryana
123414,Sourcing Allowed - Prime,true,Haryana
123501,Sourcing Allowed,false,Haryana
123502,Sourcing Allowed - Prime,true,Haryana
123504,Sourcing Allowed - Prime,true,Haryana
123505,Sourcing Allowed,false,Haryana
123506,Sourcing Allowed - Prime,true,Haryana
123507,Sourcing Allowed - Prime,true,Haryana
123508,Sourcing Allowed - Prime,true,Haryana
124001,Sourcing Allowed,false,Haryana
124010,Sourcing Allowed,false,Haryana
124021,Sourcing Allowed,false,Haryana
124022,Sourcing Allowed,false,Haryana
124102,Sourcing Allowed,false,Haryana
124103,Sourcing Allowed,false,Haryana
124104,Sourcing Allowed,false,Haryana
124105,Sourcing Allowed,false,Haryana
124106,Sourcing Allowed,false,Haryana
124107,Sourcing Allowed,false,Haryana
124108,Sourcing Allowed,false,Haryana
124109,Sourcing Allowed,false,Haryana
124111,Sourcing Allowed,false,Haryana
124112,Sourcing Allowed,false,Haryana
124113,Sourcing Allowed,false,Haryana
124141,Sourcing Allowed,false,Haryana
124142,Sourcing Allowed,false,Haryana
124146,Sourcing Allowed,false,Haryana
124201,Sourcing Allowed,false,Haryana
124202,Sourcing Allowed,false,Haryana
124303,Sourcing Allowed,false,Haryana
124401,Sourcing Allowed,false,Haryana
124404,Sourcing Allowed,false,Haryana
124406,Sourcing Allowed,false,Haryana
124411,Sourcing Allowed,false,Haryana
124412,Sourcing Allowed,false,Haryana
124416,Sourcing Allowed,false,Haryana
124501,Sourcing Allowed,false,Haryana
124504,Sourcing Allowed,false,Haryana
124505,Sourcing Allowed,false,Haryana
124506,Sourcing Allowed,false,Haryana
124507,Sourcing Allowed,false,Haryana
124508,Sourcing Allowed,false,Haryana
124513,Sourcing Allowed,false,Haryana
124514,Sourcing Allowed,false,Haryana
124524,Sourcing Allowed,false,Haryana
125001,Sourcing Allowed,false,Haryana
125033,Sourcing Allowed,false,Haryana
125037,Sourcing Allowed,false,Haryana
125050,Sourcing Allowed,false,Haryana
125051,Sourcing Allowed,false,Haryana
125052,Sourcing Allowed,false,Haryana
125055,Sourcing Allowed,false,Haryana
125104,Sourcing Allowed,false,Haryana
125120,Sourcing Allowed,false,Haryana
125121,Sourcing Allowed,false,Haryana
126101,Sourcing Allowed,false,Haryana
126102,Sourcing Allowed,false,Haryana
126110,Sourcing Allowed,false,Haryana
126111,Sourcing Allowed,false,Haryana
126112,Sourcing Allowed,false,Haryana
126113,Sourcing Allowed,false,Haryana
126114,Sourcing Allowed,false,Haryana
126115,Sourcing Allowed,false,Haryana
126116,Sourcing Allowed,false,Haryana
126125,Sourcing Allowed,false,Haryana
126152,Sourcing Allowed,false,Haryana
127020,Sourcing Allowed,false,Haryana
127021,Sourcing Allowed,false,Haryana
127022,Sourcing Allowed,false,Haryana
127025,Sourcing Allowed,false,Haryana
127026,Sourcing Allowed,false,Haryana
127027,Sourcing Allowed,false,Haryana
127028,Sourcing Allowed,false,Haryana
127029,Sourcing Allowed,false,Haryana
127030,Sourcing Allowed,false,Haryana
127031,Sourcing Allowed,false,Haryana
127032,Sourcing Allowed,false,Haryana
127035,Sourcing Allowed,false,Haryana
127040,Sourcing Allowed,false,Haryana
127041,Sourcing Allowed,false,Haryana
127042,Sourcing Allowed,false,Haryana
127043,Sourcing Allowed,false,Haryana
127045,Sourcing Allowed,false,Haryana
127046,Sourcing Allowed,false,Haryana
127110,Sourcing Allowed,false,Haryana
127111,Sourcing Allowed,false,Haryana
127114,Sourcing Allowed,false,Haryana
127201,Sourcing Allowed,false,Haryana
127306,Sourcing Allowed,false,Haryana
127307,Sourcing Allowed,false,Haryana
127308,Sourcing Allowed,false,Haryana
127309,Sourcing Allowed,false,Haryana
127310,Sourcing Allowed,false,Haryana
127311,Sourcing Allowed,false,Haryana
127312,Sourcing Allowed,false,Haryana
131001,Sourcing Allowed,false,Haryana
131002,Sourcing Allowed,false,Haryana
131021,Sourcing Allowed,false,Haryana
131022,Sourcing Allowed,false,Haryana
131023,Sourcing Allowed,false,Haryana
131024,Sourcing Allowed,false,Haryana
131027,Sourcing Allowed,false,Haryana
131028,Sourcing Allowed,false,Haryana
131029,Sourcing Allowed,false,Haryana
131030,Sourcing Allowed,false,Haryana
131039,Sourcing Allowed,false,Haryana
131040,Sourcing Allowed,false,Haryana
131101,Sourcing Allowed,false,Haryana
131102,Sourcing Allowed,false,Haryana
131103,Sourcing Allowed,false,Haryana
131301,Sourcing Allowed,false,Haryana
131302,Sourcing Allowed,false,Haryana
131303,Sourcing Allowed,false,Haryana
131304,Sourcing Allowed,false,Haryana
131305,Sourcing Allowed,false,Haryana
131306,Sourcing Allowed,false,Haryana
131310,Sourcing Allowed,false,Haryana
131402,Sourcing Allowed,false,Haryana
131403,Sourcing Allowed,false,Haryana
131408,Sourcing Allowed,false,Haryana
131409,Sourcing Allowed,false,Haryana
132001,Sourcing Allowed,false,Haryana
132023,Sourcing Allowed,false,Haryana
132024,Sourcing Allowed,false,Haryana
132036,Sourcing Allowed,false,Haryana
132037,Sourcing Allowed,false,Haryana
132039,Sourcing Allowed,false,Haryana
132040,Sourcing Allowed,false,Haryana
132046,Sourcing Allowed,false,Haryana
132054,Sourcing Allowed,false,Haryana
132101,Sourcing Allowed,false,Haryana
132102,Sourcing Allowed,false,Haryana
132103,Sourcing Allowed,false,Haryana
132105,Sourcing Allowed,false,Haryana
132106,Sourcing Allowed,false,Haryana
132107,Sourcing Allowed,false,Haryana
132108,Sourcing Allowed,false,Haryana
132113,Sourcing Allowed,false,Haryana
132114,Sourcing Allowed,false,Haryana
132115,Sourcing Allowed,false,Haryana
132116,Sourcing Allowed,false,Haryana
132117,Sourcing Allowed,false,Haryana
132140,Sourcing Allowed,false,Haryana
132145,Sourcing Allowed,false,Haryana
133001,Sourcing Allowed,false,Haryana
133004,Sourcing Allowed,false,Haryana
133005,Sourcing Allowed,false,Haryana
133006,Sourcing Allowed,false,Haryana
133008,Sourcing Allowed,false,Haryana
133010,Sourcing Allowed,false,Haryana
133021,Sourcing Allowed,false,Haryana
133101,Sourcing Allowed,false,Haryana
133102,Sourcing Allowed,false,Haryana
133103,Sourcing Allowed,false,Haryana
133104,Sourcing Allowed,false,Haryana
133105,Sourcing Allowed,false,Haryana
133201,Sourcing Allowed,false,Haryana
133202,Sourcing Allowed,false,Haryana
133203,Sourcing Allowed,false,Haryana
133204,Sourcing Allowed,false,Haryana
133205,Sourcing Allowed,false,Haryana
133206,Sourcing Allowed,false,Haryana
133207,Sourcing Allowed,false,Haryana
133301,Sourcing Allowed,false,Haryana
133302,Sourcing Allowed,false,Haryana
134003,Sourcing Allowed,false,Haryana
134005,Sourcing Allowed,false,Haryana
134007,Sourcing Allowed,false,Haryana
134008,Sourcing Allowed,false,Haryana
134011,Sourcing Allowed,false,Haryana
134012,Sourcing Allowed,false,Haryana
134101,Sourcing Allowed,false,Haryana
134102,Sourcing Allowed,false,Haryana
134103,Sourcing Allowed,false,Haryana
134104,Sourcing Allowed,false,Haryana
134105,Sourcing Allowed,false,Haryana
134107,Sourcing Allowed,false,Haryana
134108,Sourcing Allowed,false,Haryana
134109,Sourcing Allowed,false,Haryana
134111,Sourcing Allowed,false,Haryana
134112,Sourcing Allowed,false,Haryana
134113,Sourcing Allowed,false,Haryana
134114,Sourcing Allowed,false,Haryana
134115,Sourcing Allowed,false,Haryana
134116,Sourcing Allowed,false,Haryana
134117,Sourcing Allowed,false,Haryana
134118,Sourcing Allowed,false,Haryana
134201,Sourcing Allowed,false,Haryana
134202,Sourcing Allowed,false,Haryana
134203,Sourcing Allowed,false,Haryana
134204,Sourcing Allowed,false,Haryana
134205,Sourcing Allowed,false,Haryana
135001,Sourcing Allowed,false,Haryana
135002,Sourcing Allowed,false,Haryana
135003,Sourcing Allowed,false,Haryana
135004,Sourcing Allowed,false,Haryana
135021,Sourcing Allowed,false,Haryana
135101,Sourcing Allowed,false,Haryana
135102,Sourcing Allowed,false,Haryana
135103,Sourcing Allowed,false,Haryana
135105,Sourcing Allowed,false,Haryana
135106,Sourcing Allowed,false,Haryana
135133,Sourcing Allowed,false,Haryana
136020,Sourcing Allowed,false,Haryana
136021,Sourcing Allowed,false,Haryana
136026,Sourcing Allowed,false,Haryana
136027,Sourcing Allowed,false,Haryana
136030,Sourcing Allowed,false,Haryana
136033,Sourcing Allowed,false,Haryana
136034,Sourcing Allowed,false,Haryana
136035,Sourcing Allowed,false,Haryana
136038,Sourcing Allowed,false,Haryana
136042,Sourcing Allowed,false,Haryana
136043,Sourcing Allowed,false,Haryana
136044,Sourcing Allowed,false,Haryana
136117,Sourcing Allowed,false,Haryana
136118,Sourcing Allowed,false,Haryana
136119,Sourcing Allowed,false,Haryana
136128,Sourcing Allowed,false,Haryana
136129,Sourcing Allowed,false,Haryana
136130,Sourcing Allowed,false,Haryana
136131,Sourcing Allowed,false,Haryana
136132,Sourcing Allowed,false,Haryana
136134,Sourcing Allowed,false,Haryana
136135,Sourcing Allowed,false,Haryana
136136,Sourcing Allowed,false,Haryana
136156,Sourcing Allowed,false,Haryana
140001,Sourcing Allowed,false,Punjab
140101,Sourcing Allowed,false,Punjab
140102,Sourcing Allowed,false,Punjab
140103,Sourcing Allowed,false,Punjab
140104,Sourcing Allowed,false,Punjab
140108,Sourcing Allowed,false,Punjab
140109,Sourcing Allowed,false,Punjab
140110,Sourcing Allowed,false,Punjab
140111,Sourcing Allowed,false,Punjab
140112,Sourcing Allowed,false,Punjab
140113,Sourcing Allowed,false,Punjab
140114,Sourcing Allowed,false,Punjab
140115,Sourcing Allowed,false,Punjab
140116,Sourcing Allowed,false,Punjab
140117,Sourcing Allowed,false,Punjab
140118,Sourcing Allowed,false,Punjab
140119,Sourcing Allowed,false,Punjab
140123,Sourcing Allowed,false,Punjab
140124,Sourcing Allowed,false,Punjab
140125,Sourcing Allowed,false,Punjab
140126,Sourcing Allowed,false,Punjab
140127,Sourcing Allowed,false,Punjab
140128,Sourcing Allowed,false,Punjab
140133,Sourcing Allowed,false,Punjab
140201,Sourcing Allowed,false,Punjab
140301,Sourcing Allowed,false,Punjab
140306,Sourcing Allowed,false,Punjab
140307,Sourcing Allowed,false,Punjab
140308,Sourcing Allowed,false,Punjab
140401,Sourcing Allowed,false,Punjab
140406,Sourcing Allowed,false,Punjab
140408,Sourcing Allowed,false,Punjab
140413,Sourcing Allowed,false,Punjab
140417,Sourcing Allowed,false,Punjab
140507,Sourcing Allowed,false,Punjab
140603,Sourcing Allowed,false,Punjab
140604,Sourcing Allowed,false,Punjab
140801,Sourcing Allowed,false,Punjab
140802,Sourcing Allowed,false,Punjab
140901,Sourcing Allowed,false,Punjab
141001,Sourcing Allowed,false,Punjab
141002,Sourcing Allowed,false,Punjab
141003,Sourcing Allowed,false,Punjab
141004,Sourcing Allowed,false,Punjab
141005,Sourcing Allowed,false,Punjab
141006,Sourcing Allowed,false,Punjab
141007,Sourcing Allowed,false,Punjab
141008,Sourcing Allowed,false,Punjab
141010,Sourcing Allowed,false,Punjab
141011,Sourcing Allowed,false,Punjab
141012,Sourcing Allowed,false,Punjab
141013,Sourcing Allowed,false,Punjab
141014,Sourcing Allowed,false,Punjab
141015,Sourcing Allowed,false,Punjab
141016,Sourcing Allowed,false,Punjab
141017,Sourcing Allowed,false,Punjab
141101,Sourcing Allowed,false,Punjab
141102,Sourcing Allowed,false,Punjab
141103,Sourcing Allowed,false,Punjab
141104,Sourcing Allowed,false,Punjab
141105,Sourcing Allowed,false,Punjab
141106,Sourcing Allowed,false,Punjab
141107,Sourcing Allowed,false,Punjab
141108,Sourcing Allowed,false,Punjab
141109,Sourcing Allowed,false,Punjab
141110,Sourcing Allowed,false,Punjab
141111,Sourcing Allowed,false,Punjab
141112,Sourcing Allowed,false,Punjab
141113,Sourcing Allowed,false,Punjab
141114,Sourcing Allowed,false,Punjab
141115,Sourcing Allowed,false,Punjab
141116,Sourcing Allowed,false,Punjab
141117,Sourcing Allowed,false,Punjab
141118,Sourcing Allowed,false,Punjab
141119,Sourcing Allowed,false,Punjab
141120,Sourcing Allowed,false,Punjab
141121,Sourcing Allowed,false,Punjab
141122,Sourcing Allowed,false,Punjab
141123,Sourcing Allowed,false,Punjab
141124,Sourcing Allowed,false,Punjab
141125,Sourcing Allowed,false,Punjab
141126,Sourcing Allowed,false,Punjab
141127,Sourcing Allowed,false,Punjab
141201,Sourcing Allowed,false,Punjab
141202,Sourcing Allowed,false,Punjab
141203,Sourcing Allowed,false,Punjab
141204,Sourcing Allowed,false,Punjab
141205,Sourcing Allowed,false,Punjab
141206,Sourcing Allowed,false,Punjab
141401,Sourcing Allowed,false,Punjab
141402,Sourcing Allowed,false,Punjab
141411,Sourcing Allowed,false,Punjab
141412,Sourcing Allowed,false,Punjab
141413,Sourcing Allowed,false,Punjab
141414,Sourcing Allowed,false,Punjab
141415,Sourcing Allowed,false,Punjab
141416,Sourcing Allowed,false,Punjab
141417,Sourcing Allowed,false,Punjab
141418,Sourcing Allowed,false,Punjab
141419,Sourcing Allowed,false,Punjab
141421,Sourcing Allowed,false,Punjab
141422,Sourcing Allowed,false,Punjab
141801,Sourcing Allowed,false,Punjab
142001,Sourcing Allowed,false,Punjab
142011,Sourcing Allowed,false,Punjab
142021,Sourcing Allowed,false,Punjab
142022,Sourcing Allowed,false,Punjab
142023,Sourcing Allowed,false,Punjab
142024,Sourcing Allowed,false,Punjab
142025,Sourcing Allowed,false,Punjab
142026,Sourcing Allowed,false,Punjab
142027,Sourcing Allowed,false,Punjab
142028,Sourcing Allowed,false,Punjab
142029,Sourcing Allowed,false,Punjab
142030,Sourcing Allowed,false,Punjab
142031,Sourcing Allowed,false,Punjab
142032,Sourcing Allowed,false,Punjab
142033,Sourcing Allowed,false,Punjab
142034,Sourcing Allowed,false,Punjab
142035,Sourcing Allowed,false,Punjab
142036,Sourcing Allowed,false,Punjab
142037,Sourcing Allowed,false,Punjab
142038,Sourcing Allowed,false,Punjab
142039,Sourcing Allowed,false,Punjab
142040,Sourcing Allowed,false,Punjab
142042,Sourcing Allowed,false,Punjab
142043,Sourcing Allowed,false,Punjab
142044,Sourcing Allowed,false,Punjab
142045,Sourcing Allowed,false,Punjab
142046,Sourcing Allowed,false,Punjab
142047,Sourcing Allowed,false,Punjab
142048,Sourcing Allowed,false,Punjab
142049,Sourcing Allowed,false,Punjab
142053,Sourcing Allowed,false,Punjab
142054,Sourcing Allowed,false,Punjab
142055,Sourcing Allowed,false,Punjab
142056,Sourcing Allowed,false,Punjab
142057,Sourcing Allowed,false,Punjab
142058,Sourcing Allowed,false,Punjab
143001,Sourcing Allowed,false,Punjab
143002,Sourcing Allowed,false,Punjab
143003,Sourcing Allowed,false,Punjab
143004,Sourcing Allowed,false,Punjab
143005,Sourcing Allowed,false,Punjab
143006,Sourcing Allowed,false,Punjab
143007,Sourcing Allowed,false,Punjab
143008,Sourcing Allowed,false,Punjab
143009,Sourcing Allowed,false,Punjab
143010,Sourcing Allowed,false,Punjab
143011,Sourcing Allowed,false,Punjab
143021,Sourcing Allowed,false,Punjab
143022,Sourcing Allowed,false,Punjab
143026,Sourcing Allowed,false,Punjab
143036,Sourcing Allowed,false,Punjab
143101,Sourcing Allowed,false,Punjab
143102,Sourcing Allowed,false,Punjab
143103,Sourcing Allowed,false,Punjab
143104,Sourcing Allowed,false,Punjab
143105,Sourcing Allowed,false,Punjab
143106,Sourcing Allowed,false,Punjab
143107,Sourcing Allowed,false,Punjab
143108,Sourcing Allowed,false,Punjab
143109,Sourcing Allowed,false,Punjab
143110,Sourcing Allowed,false,Punjab
143111,Sourcing Allowed,false,Punjab
143112,Sourcing Allowed,false,Punjab
143113,Sourcing Allowed,false,Punjab
143114,Sourcing Allowed,false,Punjab
143115,Sourcing Allowed,false,Punjab
143116,Sourcing Allowed,false,Punjab
143117,Sourcing Allowed,false,Punjab
143118,Sourcing Allowed,false,Punjab
143119,Sourcing Allowed,false,Punjab
143144,Sourcing Allowed,false,Punjab
143149,Sourcing Allowed,false,Punjab
143201,Sourcing Allowed,false,Punjab
143202,Sourcing Allowed,false,Punjab
143203,Sourcing Allowed,false,Punjab
143204,Sourcing Allowed,false,Punjab
143205,Sourcing Allowed,false,Punjab
143301,Sourcing Allowed,false,Punjab
143302,Sourcing Allowed,false,Punjab
143303,Sourcing Allowed,false,Punjab
143304,Sourcing Allowed,false,Punjab
143305,Sourcing Allowed,false,Punjab
143306,Sourcing Allowed,false,Punjab
143401,Sourcing Allowed,false,Punjab
143402,Sourcing Allowed,false,Punjab
143406,Sourcing Allowed,false,Punjab
143407,Sourcing Allowed,false,Punjab
143408,Sourcing Allowed,false,Punjab
143409,Sourcing Allowed,false,Punjab
143410,Sourcing Allowed,false,Punjab
143411,Sourcing Allowed,false,Punjab
143412,Sourcing Allowed,false,Punjab
143413,Sourcing Allowed,false,Punjab
143414,Sourcing Allowed,false,Punjab
143415,Sourcing Allowed,false,Punjab
143416,Sourcing Allowed,false,Punjab
143417,Sourcing Allowed,false,Punjab
143418,Sourcing Allowed,false,Punjab
143419,Sourcing Allowed,false,Punjab
143420,Sourcing Allowed,false,Punjab
143421,Sourcing Allowed,false,Punjab
143422,Sourcing Allowed,false,Punjab
143501,Sourcing Allowed,false,Punjab
143502,Sourcing Allowed,false,Punjab
143503,Sourcing Allowed,false,Punjab
143504,Sourcing Allowed,false,Punjab
143601,Sourcing Allowed,false,Punjab
143603,Sourcing Allowed,false,Punjab
143606,Sourcing Allowed,false,Punjab
143607,Sourcing Allowed,false,Punjab
144001,Sourcing Allowed,false,Punjab
144002,Sourcing Allowed,false,Punjab
144003,Sourcing Allowed,false,Punjab
144004,Sourcing Allowed,false,Punjab
144005,Sourcing Allowed,false,Punjab
144006,Sourcing Allowed,false,Punjab
144007,Sourcing Allowed,false,Punjab
144008,Sourcing Allowed,false,Punjab
144009,Sourcing Allowed,false,Punjab
144010,Sourcing Allowed,false,Punjab
144011,Sourcing Allowed,false,Punjab
144012,Sourcing Allowed,false,Punjab
144013,Sourcing Allowed,false,Punjab
144014,Sourcing Allowed,false,Punjab
144020,Sourcing Allowed,false,Punjab
144021,Sourcing Allowed,false,Punjab
144022,Sourcing Allowed,false,Punjab
144023,Sourcing Allowed,false,Punjab
144024,Sourcing Allowed,false,Punjab
144025,Sourcing Allowed,false,Punjab
144026,Sourcing Allowed,false,Punjab
144027,Sourcing Allowed,false,Punjab
144028,Sourcing Allowed,false,Punjab
144029,Sourcing Allowed,false,Punjab
144030,Sourcing Allowed,false,Punjab
144031,Sourcing Allowed,false,Punjab
144032,Sourcing Allowed,false,Punjab
144033,Sourcing Allowed,false,Punjab
144034,Sourcing Allowed,false,Punjab
144035,Sourcing Allowed,false,Punjab
144036,Sourcing Allowed,false,Punjab
144037,Sourcing Allowed,false,Punjab
144038,Sourcing Allowed,false,Punjab
144039,Sourcing Allowed,false,Punjab
144040,Sourcing Allowed,false,Punjab
144041,Sourcing Allowed,false,Punjab
144042,Sourcing Allowed,false,Punjab
144043,Sourcing Allowed,false,Punjab
144044,Sourcing Allowed,false,Punjab
144101,Sourcing Allowed,false,Punjab
144102,Sourcing Allowed,false,Punjab
144103,Sourcing Allowed,false,Punjab
144104,Sourcing Allowed,false,Punjab
144105,Sourcing Allowed,false,Punjab
144106,Sourcing Allowed,false,Punjab
